index,true_label,KL_true,KL_best_wrong,best_wrong_class,KL_diff,correct_by_KL
415,8,1.751283363820097,1.70575081825677,3,-0.04553254556332709,False
416,4,0.01853674355213139,4.514369264039031,9,4.4958325204869,True
417,0,0.004068058271136038,6.758331345130856,5,6.754263286859721,True
418,9,0.029530977961226407,4.494971909494806,4,4.46544093153358,True
419,0,0.004069466281185418,6.758333740011285,5,6.754264273730099,True
420,1,0.005466987247586675,6.3134329261055235,8,6.3079659388579365,True
421,7,0.01296521133529946,4.781659909176383,9,4.768694697841084,True
422,9,0.02469334443524119,4.4778104524517905,4,4.453117108016549,True
423,8,0.02263178276152847,4.920421323457924,3,4.897789540696396,True
424,3,0.02388795311758436,4.699037177674626,8,4.675149224557042,True
425,2,0.012185903753982482,5.506812088888901,3,5.494626185134918,True
426,5,0.15856397597862576,4.080825448079389,3,3.9222614721007627,True
427,9,0.01903973979508304,4.315475417702813,4,4.29643567790773,True
428,5,0.024083872864004985,4.881712124618861,3,4.857628251754856,True
429,3,0.3292799734372553,3.738330598871091,5,3.4090506254338355,True
430,9,0.9514164714647719,2.295454919043597,4,1.3440384475788252,True
431,9,0.09438279032219055,3.986274801428394,4,3.8918920111062034,True
432,9,0.015497038976150276,4.440749993497414,4,4.425252954521264,True
433,2,0.05509617287601418,5.334377087140278,3,5.279280914264264,True
434,2,0.013700810475885483,5.5114195445511305,3,5.497718734075245,True
435,8,0.026531662371762545,4.9420783271272635,3,4.915546664755501,True
436,1,0.006001349954790187,6.315219883155517,8,6.309218533200727,True
437,5,0.2989406396118126,3.863354760017886,3,3.5644141204060737,True
438,4,0.016956317138425443,4.509742846735558,9,4.492786529597133,True
439,9,0.42920711306797654,4.30480353476299,4,3.8755964216950134,True
440,5,0.024093777923154768,4.881726801476439,3,4.857633023553284,True
441,4,0.1843320434239507,3.8318240146379443,9,3.6474919712139937,True
442,1,0.006977570369500766,6.2854778113097165,8,6.2785002409402155,True
443,9,0.13039179977250603,4.224770883677672,7,4.0943790839051655,True
444,4,0.01916578219618773,4.507201192871046,9,4.488035410674858,True
445,0,0.004072548199966786,6.758341241732425,5,6.754268693532458,True
446,9,0.023306722990128276,4.471963214532703,4,4.448656491542575,True
447,9,0.02907347703382994,4.4942849197629835,4,4.465211442729154,True
448,9,0.03914631246539321,4.413016508444757,4,4.373870195979364,True
449,4,0.08036757268349637,3.9392774402565105,9,3.858909867573014,True
450,0,0.003984707185807956,6.758052422613707,5,6.754067715427899,True
451,0,0.0038895548359406903,6.757649948320286,5,6.753760393484345,True
452,0,0.004035683330225455,6.75825090142455,5,6.754215218094325,True
453,4,0.018543899401004014,4.5143772211114745,9,4.495833321710471,True
454,7,0.01294374142504443,4.781619080269668,9,4.7686753388446235,True
455,8,0.020589525488437326,4.918371265910661,3,4.897781740422224,True
456,7,0.012813684384592698,4.781295181788823,9,4.76848149740423,True
457,9,0.028681738219336235,4.49262911520254,4,4.463947376983204,True
458,1,0.0045355905824154595,6.308890827423433,8,6.304355236841017,True
459,1,0.005845342740989521,6.314709351944415,8,6.308864009203425,True
460,4,0.017142052154546134,4.488962119857391,9,4.471820067702844,True
461,9,0.02818633879989801,4.491751550540383,4,4.463565211740485,True
462,2,0.013706636733561326,5.511431178428926,3,5.497724541695365,True
463,5,0.022352857743581492,4.877664968689839,3,4.855312110946257,True
464,0,0.0033713324863822976,6.753467855537843,5,6.750096523051461,True
465,6,0.005607943603690605,5.975615195789164,5,5.970007252185473,True
466,1,0.00568473493828779,6.314158930414159,8,6.308474195475871,True
467,3,0.017108082771439836,4.6507882800907945,8,4.633680197319355,True
468,0,0.0038395911917814595,6.757392909482647,5,6.753553318290865,True
469,3,0.023456044700980005,4.698174336424402,8,4.674718291723422,True
470,6,0.007172080422467976,5.994139825020696,5,5.9869677445982274,True
471,6,0.12929761039107002,5.768153452947123,5,5.638855842556053,True
472,8,5.879582870418306,0.507171680974327,0,-5.372411189443979,False
473,5,0.02266969808418309,4.878392216813758,3,4.855722518729575,True
474,6,0.7790714899734141,4.912738535849291,4,4.133667045875877,True
475,9,0.9284822929443772,2.6995075342088475,7,1.7710252412644703,True
476,1,0.005320782488041293,6.312833975157622,8,6.30751319266958,True
477,6,0.0071830013693367206,5.994159987449152,5,5.9869769860798145,True
478,5,0.02399895940624828,4.881567352771033,3,4.857568393364785,True
479,6,0.20595295435817915,5.691856882575111,5,5.485903928216932,True
480,3,0.18942672049375708,4.4969400408072335,8,4.307513320313476,True
481,1,0.006061471499196694,6.315388072111351,8,6.309326600612154,True
482,5,0.02455948113851454,4.865612254109003,3,4.841052772970488,True
483,5,5.532340863528831,0.09743640905396,6,-5.4349044544748715,False
484,8,0.02622050154397871,4.941468599473326,3,4.9152480979293465,True
485,1,0.0051122067308273424,6.311208755120348,8,6.306096548389521,True
486,4,0.018548056698006722,4.514384643157775,9,4.4958365864597685,True
487,8,4.683859499881042,0.021079808579760766,3,-4.662779691301282,False
488,9,0.029268420660715052,4.49450950172997,4,4.465241081069255,True
489,4,0.46033918791737183,3.0271447502697986,9,2.566805562352427,True
490,8,1.621643733763346,2.8802393801915835,9,1.2585956464282375,True
491,8,0.023590682314719343,4.9324828034849135,3,4.908892121170195,True
492,6,0.006791127274684731,5.9930714704968775,5,5.986280343222193,True
493,0,0.004013461081517139,6.758174711055288,5,6.75416124997377,True
494,1,0.004673686793704933,6.305337057782439,8,6.300663370988734,True
495,5,6.306285738136939,0.017802587072838133,4,-6.288483151064101,False
496,8,0.025328127132618148,4.9382206334755505,3,4.912892506342932,True
497,6,0.007182928586908147,5.994159789683494,5,5.986976861096586,True
498,2,0.01369712650064656,5.511415003827521,3,5.497717877326874,True
499,2,0.013675552459682333,5.511361364674663,3,5.49768581221498,True
500,1,0.004854298397615527,6.293909613155762,8,6.289055314758146,True
501,5,1.380533654340249,2.160238669574696,3,0.7797050152344467,True
502,7,0.6037143618895389,4.4856635048461735,9,3.8819491429566346,True
503,4,0.018542203111085197,4.514376939241326,9,4.495834736130241,True
504,9,0.021231266528318634,4.4532408070288,4,4.432009540500482,True
505,0,0.0024697522086601035,6.7305762903874164,5,6.728106538178756,True
506,1,6.798082428403843,0.013965588241675056,2,-6.784116840162168,False
507,2,0.01370556542707409,5.511428936925948,3,5.497723371498874,True
508,3,7.1670718635406505,0.011866269967858011,7,-7.155205593572792,False
509,5,0.024093813315704142,4.881726847955684,3,4.85763303463998,True
510,4,0.017608643545388082,4.5126580145100466,9,4.495049370964659,True
511,9,0.02605954591675587,4.486944494305434,4,4.460884948388678,True
512,9,0.02666541170250198,4.489640816053614,4,4.462975404351112,True
513,8,0.05116685026929135,4.60743403984741,3,4.556267189578119,True
514,0,0.004066984154624428,6.758327100385791,5,6.754260116231166,True
515,6,0.007174926550970262,5.994144894528284,5,5.986969967977314,True
516,4,0.018479518720600864,4.514241247285086,9,4.495761728564485,True
517,2,0.013689722141089178,5.511399999903634,3,5.497710277762544,True
518,5,0.024889597706794782,4.862367728514127,3,4.837478130807332,True
519,1,0.005990048566568298,6.315221961521757,8,6.309231912955188,True
520,9,0.026572499850585685,4.489424499096118,4,4.462851999245532,True
521,2,0.013423328796720395,5.510521675738992,3,5.497098346942272,True
522,8,0.02661680939682688,4.94226513375279,3,4.915648324355963,True
523,9,0.028969104429524783,4.49357733304431,4,4.464608228614785,True
524,5,4.938039952658979,0.06646234300691348,8,-4.871577609652066,False
525,0,0.004070661931338043,6.758337756730494,5,6.7542670947991565,True
526,2,0.24027769211878097,5.2729999730425785,3,5.032722280923798,True
527,8,0.07333434279379952,4.417603666423149,3,4.34426932362935,True
528,1,0.00582780025775425,6.314839148100915,8,6.30901134784316,True
529,3,0.01901773322885691,4.685745456945515,8,4.666727723716658,True
530,5,3.535368558711972,0.4556579071593172,3,-3.079710651552655,False
531,9,0.020642068226255195,4.471547969655761,4,4.450905901429506,True
532,9,1.4181499107582551,1.7270839545808507,4,0.3089340438225956,True
533,1,0.0038760949741483766,6.257221194641922,8,6.253345099667773,True
534,5,0.020490437918973536,4.87140213233075,3,4.850911694411776,True
535,6,0.006113359955970467,5.989445423045098,5,5.983332063089128,True
536,5,0.017653667224486573,4.8513036873318605,3,4.833650020107374,True
537,9,0.028961013369321213,4.494034984281804,4,4.465073970912482,True
538,3,0.054432099843797294,4.315002411082562,8,4.260570311238765,True
539,5,0.9198377168013127,3.0705126619362613,8,2.1506749451349485,True
540,7,0.012520579569026047,4.780443658194807,9,4.767923078625781,True
541,6,5.734470123900567,2.0260195722642322,2,-3.708450551636335,False
542,0,0.036042048691637824,6.713197415103443,5,6.677155366411806,True
543,8,0.026014117837554734,4.940913669013095,3,4.91489955117554,True
544,3,0.02388866249655274,4.699038617887125,8,4.675149955390572,True
545,3,0.02381425483490287,4.698922265417417,8,4.675108010582514,True
546,6,0.0070814585725972965,5.993916986023595,5,5.986835527450998,True
547,7,0.008256199472095244,4.640096550178594,9,4.631840350706499,True
548,1,0.005215904115480705,6.312095276596123,8,6.306879372480642,True
549,2,0.01370688177858583,5.511431524237765,3,5.497724642459179,True
550,1,0.0060428220255652875,6.31534732019255,8,6.309304498166984,True
551,6,0.033846957147262866,5.917999118971585,5,5.884152161824321,True
552,5,0.024093812630759406,4.881726847145296,3,4.857633034514536,True
553,3,0.022610198482176488,4.696251615829937,8,4.673641417347761,True
554,9,0.019028863430421178,4.451177933922229,4,4.432149070491808,True
555,7,2.071910703554251,1.424281895469368,9,-0.6476288080848833,False
556,9,2.8413349549074285,1.5878902969144424,3,-1.253444657992986,False
557,7,0.012965209236763373,4.781659914049456,9,4.768694704812693,True
558,2,0.013515869145091739,5.511009964048402,3,5.49749409490331,True
559,1,0.25810790869571226,6.222952845805291,8,5.964844937109579,True
560,6,0.02870912714756467,5.926338355481381,5,5.897629228333816,True
561,7,0.01296177717530106,4.781653493617291,9,4.768691716441991,True
562,2,0.008150578875180697,5.488811441378571,3,5.480660862503391,True
563,6,0.007182372734881969,5.994158995976858,5,5.986976623241976,True
564,5,4.473470327900503,0.6178536002656033,6,-3.8556167276349,False
565,9,0.025772238137349475,4.487621403728599,4,4.461849165591249,True
566,6,0.007183177282299569,5.9941602619985765,5,5.986977084716277,True
567,0,0.004072007479318616,6.758340295922916,5,6.754268288443598,True
568,2,0.01365850623558153,5.511316190310521,3,5.497657684074939,True
569,1,0.006052646692731175,6.315365949424257,8,6.3093133027315265,True
570,5,1.8565330013903605,3.451595925820477,0,1.5950629244301164,True
571,4,0.9804046795181133,2.235915959029264,9,1.2555112795111505,True
572,4,0.02716250938388709,4.181944272721927,9,4.154781763338041,True
573,5,1.4812518972830229,2.2871121173547713,8,0.8058602200717484,True
574,4,3.0439883412976863,0.4417713817524467,9,-2.6022169595452396,False
575,3,0.02358657705420644,4.698280166484453,8,4.674693589430247,True
576,8,0.019699647577670197,4.915056968242528,3,4.895357320664858,True
577,7,0.012965132620056018,4.781659774724304,9,4.768694642104248,True
578,3,4.3153366926680485,0.1718687190950972,5,-4.143467973572951,False
579,8,6.278956850311315,0.005060223875627164,1,-6.273896626435688,False
580,0,0.0040726137979575075,6.758341363533214,5,6.754268749735257,True
581,6,0.007110294508320392,5.994007323627268,5,5.986897029118947,True
582,1,0.0037606895365965426,6.295079141382406,8,6.291318451845809,True
583,2,0.013457355629914337,5.510897528395943,3,5.497440172766028,True
584,8,0.014316936466177196,4.839234186891631,3,4.824917250425454,True
585,9,0.023514372977141332,4.471394685625083,4,4.447880312647942,True
586,2,0.013705590480924767,5.511429533091949,3,5.4977239426110245,True
587,6,0.007182921417500021,5.994159846189376,5,5.986976924771876,True
588,2,0.09758447028210798,5.416866294546775,3,5.319281824264667,True
589,2,1.3723313265177732,2.936901044100952,3,1.5645697175831788,True
590,7,0.012527034218820114,4.756885230171427,9,4.744358195952607,True
591,5,1.7250571056724113,4.267665343082215,3,2.542608237409804,True
592,7,0.011555098544221246,4.776928698250057,9,4.7653735997058355,True
593,9,0.029584452529600996,4.495070784898737,4,4.465486332369136,True
594,9,0.029578937261082534,4.495063801498843,4,4.4654848642377605,True
595,2,0.013675204115166737,5.51137653640898,3,5.497701332293813,True
596,9,0.07998009044274482,4.422786942185585,4,4.34280685174284,True
597,6,0.007043682447006666,5.993839374920838,5,5.986795692473831,True
598,0,0.004072347826655985,6.758340839078587,5,6.75426849125193,True
599,1,0.005711160869456807,6.3142348480805275,8,6.30852368721107,True
